time,força_total,rate
0.0,0.0,87.0
0.05,4.782330984508628e-10,86.99999999999523
0.1,1.479442683605413e-09,86.9999999999852
0.15000000000000002,3.0047633159936216e-09,86.99999999996996
0.2,5.051087917728292e-09,86.9999999999495
0.25,7.615034915329143e-09,86.99999999992384
0.30000000000000004,1.0693340588554263e-08,86.99999999989306
0.35000000000000003,1.428289082892686e-08,86.99999999985717
0.4,1.8380716905932994e-08,86.9999999998162
0.45,2.298398800099046e-08,86.99999999977015
0.5,2.809000379602376e-08,86.9999999997191
0.55,3.36961874279731e-08,86.99999999966303
0.6000000000000001,3.9800078867887697e-08,86.999999999602
0.65,4.6399328569031734e-08,86.999999999536
0.7000000000000001,5.349169149692424e-08,86.99999999946509
0.75,6.10750214864213e-08,86.99999999938925
0.8,6.914726590468076e-08,86.99999999930853
0.8500000000000001,7.770646060310042e-08,86.99999999922294
0.9,8.675072514254906e-08,86.9999999991325
0.9500000000000001,9.627825827709142e-08,86.99999999903721
1.0,1.0628733368221227e-07,86.99999999893713
1.05,1.1677629591430136e-07,86.99999999883224
1.1,1.2774355658888024e-07,86.99999999872256
1.1500000000000001,1.3918759076572785e-07,86.99999999860812
1.2000000000000002,1.511069335297031e-07,86.99999999848893
1.25,1.6350017675667047e-07,86.999999998365
1.3,1.7636596605450621e-07,86.99999999823635
1.35,1.8970299786970757e-07,86.99999999810296
1.4000000000000001,2.0351001675063785e-07,86.9999999979649
1.4500000000000002,2.1778581275892908e-07,86.99999999782214
1.5,2.325292190210193e-07,86.9999999976747
1.55,2.477391094122389e-07,86.99999999752261
1.6,2.6341439636626897e-07,86.99999999736586
1.6500000000000001,2.795540288031856e-07,86.99999999720445
1.7000000000000002,2.9615699016966754e-07,86.99999999703843
1.75,3.132222965852975e-07,86.99999999686777
1.8,3.307489950892105e-07,86.99999999669251
1.85,3.487361619816602e-07,86.99999999651264
1.9000000000000001,3.6718290125535923e-07,86.99999999632817
1.9500000000000002,3.8608834311173906e-07,86.99999999613911
2.0,4.0545164255752703e-07,86.99999999594549
2.0500000000000003,4.2527197807729517e-07,86.99999999574727
2.1,4.4554855037786616e-07,86.99999999554451
2.15,4.662805812006879e-07,86.99999999533719
2.2,4.874673121984944e-07,86.99999999512532
2.25,5.091080038727752e-07,86.99999999490892
2.3000000000000003,5.312019345687588e-07,86.99999999468798
2.35,5.537483995247994e-07,86.99999999446251
2.4000000000000004,5.767467099732162e-07,86.99999999423254
2.45,6.001961922898076e-07,86.99999999399805
2.5,6.240961871893968e-07,86.99999999375903
2.5500000000000003,6.484460489649229e-07,86.99999999351554
2.6,6.73245144767716e-07,86.99999999326755
2.6500000000000004,6.984928539267298e-07,86.99999999301507
2.7,7.241885673046204e-07,86.99999999275812
2.75,7.503316866886738e-07,86.99999999249668
2.8000000000000003,7.769216242147071e-07,86.99999999223078
2.85,8.039578018221386e-07,86.99999999196042
2.9000000000000004,8.314396507385603e-07,86.9999999916856
2.95,8.593666109922008e-07,86.99999999140634
3.0,8.877381309507737e-07,86.99999999112262
3.0500000000000003,9.16553666885284e-07,86.99999999083447
3.1,9.458126825574422e-07,86.99999999054188
3.1500000000000004,9.755146488294024e-07,86.99999999024486
3.2,1.0056590432946207e-06,86.9999999899434
3.25,1.03624534992869e-06,86.99999998963754
3.3000000000000003,1.0672730587590699e-06,86.99999998932726
3.35,1.098741665552683e-06,86.99999998901258
3.4000000000000004,1.1306506715204242e-06,86.99999998869349
3.45,1.1629995830376449e-06,86.99999998837
3.5,1.195787911379774e-06,86.99999998804212
3.5500000000000003,1.2290151724722348e-06,86.99999998770984
3.6,1.262680886653893e-06,86.99999998737319
3.6500000000000004,1.2967845784533043e-06,86.99999998703215
3.7,1.3543268736372992e-06,86.99999998645673
3.75,1.5260543857733397e-06,86.99999998473946
3.8000000000000003,1.9639386715096213e-06,86.99999998036061
3.85,2.8498141855313793e-06,86.99999997150186
3.9000000000000004,4.361075302889832e-06,86.99999995638925
3.95,6.70691460018888e-06,86.99999993293085
4.0,1.0126351169758158e-05,86.99999989873649
